timestamp,machine_id,machine_name,manufacturer,temperature,vibration,pressure_in,pressure_out,power_kw,runtime_hours,failure,failure_reason,maintenance_done,maintenance_comments
2025-06-30,M001,Compressor,GE,59.078564722056726,0.5874176917238323,51.86884214046747,50.50978348698712,84.61244475724747,17,0,Leak,0,Checked pressure
2025-07-01,M001,Compressor,GE,80.07134489545268,0.4761889563687946,50.23001373626637,40.47692812503117,111.72756845267445,17,0,Overheat,0,None
2024-07-01,M002,Pump,Siemens,74.2615407283545,0.5796575507529002,39.94020986250092,44.94304795760634,102.87987594927326,18,0,Overheat,0,Lubricated parts
2024-07-02,M002,Pump,Siemens,82.83583068547293,0.6170198709196604,50.671482486238965,45.39798931188018,105.54057771115907,13,0,None,0,Checked pressure
2024-07-03,M002,Pump,Siemens,70.6364053128176,0.2592131673073114,46.02155118502362,44.080765596390606,80.37292419991563,19,0,Wear,1,Lubricated parts
2024-07-04,M002,Pump,Siemens,71.05373187801601,0.4013775513717481,57.092783431959255,49.214156223642156,112.06480155415055,16,0,None,0,None
2024-07-05,M002,Pump,Siemens,92.61188124867374,0.4999686327388225,44.090629372896,47.24736956416153,120.86047049537115,15,0,Overheat,1,Replaced filter
2024-07-06,M002,Pump,Siemens,64.85240506814148,0.7554686325902116,46.78902673732865,40.73348346586833,100.85284233493351,23,0,None,0,Replaced filter
2024-07-07,M002,Pump,Siemens,74.2575333401564,0.48357958953034835,50.202992380781495,48.782494639200785,93.26075653270405,10,0,Overheat,1,Lubricated parts
2024-07-08,M002,Pump,Siemens,59.747224654839336,0.4300681792172338,55.81229143296153,45.234502828451056,106.96985522343057,20,0,None,0,Lubricated parts
2024-07-09,M002,Pump,Siemens,65.35294574249285,0.6628468554772322,48.57807675196745,52.95291036308925,106.78931290059279,17,0,Wear,1,Lubricated parts
2024-07-10,M002,Pump,Siemens,73.63004510557542,0.4818614596890714,47.528228310716415,38.74651968505887,100.21943808215332,21,0,Overheat,1,None
2024-07-11,M002,Pump,Siemens,78.0808566075914,0.49696145104900136,45.945744329296595,56.091717415056934,90.28901818415684,14,0,Overheat,0,Replaced filter
2024-07-12,M002,Pump,Siemens,52.57044624940206,0.5181764683199763,41.45345177396095,40.80703423518068,94.96443374182627,6,0,None,0,Replaced filter
2024-07-13,M002,Pump,Siemens,73.78674720691635,0.4592449979829521,45.722163817883605,39.860316194633306,119.88768023914545,18,0,Overheat,1,Lubricated parts
2024-07-14,M002,Pump,Siemens,78.34118649629997,0.4675706283182758,54.66972583050868,47.44247336226621,123.6161144400469,18,0,Wear,1,Replaced filter
2024-07-15,M002,Pump,Siemens,97.71449745422797,0.45956025768160386,52.457147263601,47.84880178599323,101.9548173155329,5,0,None,0,Lubricated parts
2024-07-16,M002,Pump,Siemens,74.01154798760695,0.6268909642515826,52.17316182735317,32.53821898548549,90.17759920776814,9,0,None,0,Checked pressure
2024-07-17,M002,Pump,Siemens,59.538378803891014,0.6152944551822864,51.80257607472249,37.63506806129122,111.8989105387499,11,0,Overheat,0,None
2024-07-18,M002,Pump,Siemens,58.995964382421306,0.3707374652847737,47.339157184364055,41.963227833938944,99.22778954776955,15,0,Wear,0,Checked pressure
2024-07-19,M002,Pump,Siemens,87.69172656458379,0.5212949973671623,56.205736719393634,47.86843515001277,84.7840315736733,20,0,Overheat,0,Replaced filter
2024-07-20,M002,Pump,Siemens,92.46738937508346,0.45908833863447485,49.90747698385169,47.17071110131108,104.2713372868766,9,0,Wear,0,Checked pressure
2024-07-21,M002,Pump,Siemens,73.88491172857056,0.4195033519147439,48.06150041795719,42.93192167185179,95.22354417395995,10,0,None,1,None
2024-07-22,M002,Pump,Siemens,62.44864628026605,0.41710723869951044,46.89149221880556,43.84257506999894,99.87987926700536,7,0,Wear,0,None
2024-07-23,M002,Pump,Siemens,80.4696109546329,0.5068845731283853,60.5183655153086,47.98198534558827,95.12006683792775,22,0,Overheat,0,Lubricated parts
2024-07-24,M002,Pump,Siemens,83.209668843684,0.42829838508720636,43.57707867150015,49.889077748431,78.94353058159675,22,0,Overheat,0,Lubricated parts
2024-07-25,M002,Pump,Siemens,70.29338638272198,0.6450192630634688,54.76340206420836,54.15196928064083,105.29016299892109,11,0,Leak,0,Replaced filter
2024-07-26,M002,Pump,Siemens,75.56954440254898,0.5620747555279424,55.20094282396376,37.97999351809451,126.45036790415159,16,0,Leak,0,Checked pressure
2024-07-27,M002,Pump,Siemens,75.45222708999982,0.5051197901881085,47.49107903594234,38.13767226057949,103.22974503617668,23,0,None,0,Lubricated parts
2024-07-28,M002,Pump,Siemens,74.38996028144616,0.5434770064556891,52.37715341263312,41.02221466029559,104.24393937861012,7,0,None,0,Lubricated parts
2024-07-29,M002,Pump,Siemens,76.65733360864917,0.44498672498797087,41.349831302823546,54.41637883705531,97.55555670075637,10,0,None,0,Lubricated parts
2024-07-30,M002,Pump,Siemens,64.98641500769449,0.6142699916235184,41.33727987822823,39.09858198088564,102.63546740578168,11,0,Wear,0,Checked pressure
2024-07-31,M002,Pump,Siemens,74.50970659161963,0.4839639918955169,51.65425652307789,52.255007190656684,108.79417041137403,17,0,Overheat,0,Replaced filter
2024-08-01,M002,Pump,Siemens,64.22623923015242,0.31400651381733935,46.973272983113596,40.3581416508889,105.67757077086068,22,0,None,0,Replaced filter
2024-08-02,M002,Pump,Siemens,68.21138206514226,0.46886485732239747,51.02814907346744,39.82931500471618,91.10648006920792,17,0,None,0,Lubricated parts
2024-08-03,M002,Pump,Siemens,88.78284093622673,0.5227929670009953,45.105953946004696,50.09795906515397,85.23052690354652,23,0,Leak,0,Lubricated parts
2024-08-04,M002,Pump,Siemens,71.16538954242347,0.45966323266535103,47.47475674409855,51.36837123952347,120.11825996442627,10,0,Overheat,0,Replaced filter
2024-08-05,M002,Pump,Siemens,61.30863462650535,0.35108535821008713,50.47062133894638,41.40496666159298,84.36910501839586,13,0,Leak,1,Lubricated parts
2024-08-06,M002,Pump,Siemens,64.70333771720556,0.40915036081067224,53.31058645741014,35.35634988625077,109.89442078288313,19,0,None,1,None
2024-08-07,M002,Pump,Siemens,87.59963502341589,0.4026621161972965,55.0356666823658,46.68072481513114,97.72523740046593,15,0,Overheat,1,Lubricated parts
2024-08-08,M002,Pump,Siemens,63.673362464403525,0.5759178502705261,53.95898206401735,48.92906004648405,91.93253619790511,11,1,None,1,Lubricated parts
2024-08-09,M002,Pump,Siemens,58.07318384489063,0.5692855755817812,53.67318772729665,40.07098095666087,97.15844902071203,6,1,Wear,0,Checked pressure
2024-08-10,M002,Pump,Siemens,65.05723288311046,0.4625035922052207,46.765274143751924,39.91719560493825,87.55824887322167,23,0,None,1,None
2024-08-11,M002,Pump,Siemens,91.6431238772454,0.43720174135173623,55.255918900749535,42.24931144260965,104.08849018998741,23,1,Leak,0,Replaced filter
2024-08-12,M002,Pump,Siemens,65.10042207447987,0.4964992389993764,45.94499568185577,39.429767749190034,102.58661147855388,17,0,None,0,Replaced filter
2024-08-13,M002,Pump,Siemens,77.1273977585766,0.5331485262021759,50.7088292948054,39.32801808646755,112.29774224521937,21,0,Leak,0,Lubricated parts
2024-08-14,M002,Pump,Siemens,74.85645533435851,0.48698773703101134,51.24817237894494,42.15897315301795,96.07457441769026,11,0,None,0,Checked pressure
2024-08-15,M002,Pump,Siemens,81.9211950508849,0.5553363568772622,48.16294706602592,43.98136435979201,118.0651621066201,10,0,Overheat,1,Checked pressure
2024-08-16,M002,Pump,Siemens,62.76803098278857,0.6694511761698497,41.30306194422103,48.52302909854538,114.5328230625247,20,0,None,0,None
2024-08-17,M002,Pump,Siemens,73.8693653597297,0.6218194711754256,55.28684152689112,49.36098500036489,96.84913268805892,22,0,None,0,None
2024-08-18,M002,Pump,Siemens,85.65171965714387,0.6452616745486179,45.4183954046329,40.8153964810186,98.59624941094664,12,0,Overheat,0,Lubricated parts
2024-08-19,M002,Pump,Siemens,78.07612668189196,0.4939082167229217,51.107388488379584,38.158655306371855,87.46704372696735,6,0,Wear,0,Replaced filter
2024-08-20,M002,Pump,Siemens,68.28924573093457,0.48707547420474817,46.96353907526079,32.939430474747915,110.76387539608866,7,0,None,0,Replaced filter
2024-08-21,M002,Pump,Siemens,73.57910124910335,0.5202326814884142,52.71044962400187,40.80189863372476,110.97772020971632,9,0,Overheat,0,Lubricated parts
2024-08-22,M002,Pump,Siemens,86.31230091659013,0.49334678465581105,50.644670956239075,40.27373670961261,81.8597365189185,6,0,Overheat,0,Checked pressure
2024-08-23,M002,Pump,Siemens,76.0770414779173,0.48800587263735273,53.70203561188619,45.1695039206273,89.58152454559472,22,0,None,0,Replaced filter
2024-08-24,M002,Pump,Siemens,77.8304482013648,0.5168928991370854,48.71005347413032,43.108859488172136,91.58668838191024,21,0,None,0,Lubricated parts
2024-08-25,M002,Pump,Siemens,84.33740292537338,0.5103438129308107,60.21038020071872,46.38679230982338,99.77721020816287,22,1,None,0,Lubricated parts
2024-08-26,M002,Pump,Siemens,77.88411148716061,0.4437307975559767,42.89423429927189,42.41431459775619,94.74611130363054,10,1,None,0,Lubricated parts
2024-08-27,M002,Pump,Siemens,85.29882539130331,0.4706261913441925,43.5589719650874,40.50616387736301,79.97050979327838,15,0,Wear,0,Replaced filter
2024-08-28,M002,Pump,Siemens,64.43672000694258,0.39414962790041874,45.3970855299706,42.53754804583167,96.15204465826935,23,0,Overheat,0,Replaced filter
2024-08-29,M002,Pump,Siemens,77.8863215089838,0.49076586370081476,43.54605566924704,41.815702065356966,104.19660244812066,12,0,Overheat,1,Lubricated parts
2024-08-30,M002,Pump,Siemens,75.53522797899045,0.5242937354425707,55.27768486824709,45.05172007917881,121.36520745290102,6,0,Leak,0,Checked pressure
2024-08-31,M002,Pump,Siemens,62.36291706020998,0.5790378525042852,56.502634292980034,45.81702737011202,88.04376229144788,10,0,Leak,0,None
2024-09-01,M002,Pump,Siemens,68.20695230634264,0.41757288226829903,53.98497931861137,47.25369395021774,103.50011197935174,6,0,Overheat,1,Lubricated parts
2024-09-02,M002,Pump,Siemens,68.47112641800935,0.4329884799545767,55.8585895735808,39.119133317226094,104.87560297086719,6,0,Wear,0,None
2024-09-03,M002,Pump,Siemens,79.71073280943453,0.5218346433397898,51.23905639757263,51.4157015264904,105.39473373693372,14,0,Wear,1,Lubricated parts
2024-09-04,M002,Pump,Siemens,77.16906443732363,0.4721880769688762,48.31405931104413,41.093516465884704,89.75007686181237,16,0,None,0,None
2024-09-05,M002,Pump,Siemens,73.50059280920891,0.35668481854752876,47.37668796466598,47.468274238215756,112.96063061781396,5,0,None,0,Replaced filter
2024-09-06,M002,Pump,Siemens,63.92843183197549,0.521489575383822,42.964788932287874,46.074037614385084,85.68981351920604,9,0,Leak,0,None
2024-09-07,M002,Pump,Siemens,67.21060359183758,0.4684903266967891,59.3778573001717,53.09534240554041,90.3173181463135,22,0,Wear,0,Replaced filter
2024-09-08,M002,Pump,Siemens,83.00225338001349,0.39026316810289335,42.615375362340494,41.30314296270482,111.91899334413573,22,0,Wear,0,Replaced filter
2024-09-09,M002,Pump,Siemens,74.91431711989235,0.30109606928489846,52.04152231708919,43.44720954660709,99.73308784839482,18,1,Wear,0,Lubricated parts
2024-09-10,M002,Pump,Siemens,66.26431466109442,0.5143048769878953,54.248059942581065,48.464287921187186,105.82571318808806,7,0,None,0,Checked pressure
2024-09-11,M002,Pump,Siemens,76.59647769407903,0.557140838771878,53.923907920070945,48.10760924307945,96.67342819436827,21,0,Overheat,0,Lubricated parts
2024-09-12,M002,Pump,Siemens,85.93697640691441,0.7258827121908189,46.60846633742402,55.51218338490919,97.43790427860016,18,0,Leak,0,Checked pressure
2024-09-13,M002,Pump,Siemens,60.00984039541599,0.4908155235665045,49.562823356114095,47.74159813777249,109.49594571364489,16,0,None,0,Checked pressure
2024-09-14,M002,Pump,Siemens,74.40584818727505,0.22489866434143652,52.118365993747815,38.0853252484161,88.19096548429195,21,0,Wear,0,Checked pressure
2024-09-15,M002,Pump,Siemens,90.18718352716795,0.565839251192249,40.697760000378466,49.32121807367113,94.28625747582723,8,0,Leak,1,Lubricated parts
2024-09-16,M002,Pump,Siemens,76.96563547642464,0.44030257132789263,38.04847816265281,42.93889627487765,109.13473732017407,15,0,Leak,0,Replaced filter
2024-09-17,M002,Pump,Siemens,80.38831222792058,0.5736078816342273,48.31551006018868,46.27819487566582,95.67956235025865,12,0,Wear,1,Checked pressure
2024-09-18,M002,Pump,Siemens,67.72691937229693,0.5588652679382435,49.58036372563662,46.666200182612144,101.6984469724903,16,0,Wear,1,Replaced filter
2024-09-19,M002,Pump,Siemens,80.80098841635207,0.5543456460954106,46.525170043503174,44.86086227685363,105.47141675060477,8,0,Overheat,0,Checked pressure
2024-09-20,M002,Pump,Siemens,66.41644645880577,0.4452716350133791,44.95790034534405,42.75500515438053,99.87917989562852,16,0,Wear,0,Lubricated parts
2024-09-21,M002,Pump,Siemens,80.53149156379209,0.4451799701833227,59.617228974124764,41.12692514990709,83.10816962032739,16,0,None,1,Lubricated parts
2024-09-22,M002,Pump,Siemens,70.2873625929748,0.6183227173712846,45.70593636039656,44.85129172922308,94.5388899726143,16,0,Overheat,0,Checked pressure
2024-09-23,M002,Pump,Siemens,73.17172689396706,0.45445823086884646,44.08112024590736,51.28342902951051,94.31975566707409,11,0,Wear,0,Replaced filter
2024-09-24,M002,Pump,Siemens,66.67639285703089,0.4511726157548455,53.166634130356194,45.113154263384345,85.94436946143713,14,0,Wear,0,Replaced filter
2024-09-25,M002,Pump,Siemens,86.77544724769587,0.4787421372011432,47.39568167424572,37.09624591345279,99.38898086248633,22,0,None,0,Checked pressure
2024-09-26,M002,Pump,Siemens,69.47941998222598,0.4711827853845133,52.06391376411963,45.93006689099547,110.60592335982366,5,0,None,0,Checked pressure
2024-09-27,M002,Pump,Siemens,63.488462634471304,0.21609213405145727,45.95309589458623,49.78351593192829,105.16946515748371,12,0,Wear,0,Replaced filter
2024-09-28,M002,Pump,Siemens,72.78486737047876,0.3936354123270056,46.52758562068891,40.2250567605668,100.36758226549429,16,0,None,0,None
2024-09-29,M002,Pump,Siemens,85.66718830054326,0.467808685886991,48.62911243317788,44.545359135881625,107.74124900678213,19,0,None,1,Checked pressure
2024-09-30,M002,Pump,Siemens,81.30959077022914,0.46038539100626785,46.16244176616282,48.81848857924024,111.27374010445556,19,0,None,0,Replaced filter
2024-10-01,M002,Pump,Siemens,70.5405628613884,0.5113140457053023,48.184416694222165,34.962715696274955,96.11653061698841,20,0,None,1,None
2024-10-02,M002,Pump,Siemens,71.94380888931687,0.34877244072589253,45.50312936422673,45.03232093598798,94.42645016344612,9,0,Leak,1,Replaced filter
2024-10-03,M002,Pump,Siemens,76.67037000726356,0.5417395130733917,52.79325457506906,44.1292469512539,90.88664696907904,13,0,None,0,Checked pressure
2024-10-04,M002,Pump,Siemens,62.81284671325125,0.4867830644355628,50.36139482692145,37.49889069276532,92.21162957179565,16,1,None,0,Lubricated parts
2024-10-05,M002,Pump,Siemens,60.58480173036172,0.44761001716560733,57.235053333874035,51.64195272705906,104.5568702891469,6,0,Leak,0,Lubricated parts
2024-10-06,M002,Pump,Siemens,81.63099246740173,0.4159392572530356,53.749749853256226,44.273743528725056,96.79440417473815,14,0,None,0,None
2024-10-07,M002,Pump,Siemens,77.230875603805,0.6056184139626095,55.52247492721317,41.9917379890928,97.93815199374237,8,0,Overheat,0,Checked pressure
2024-10-08,M002,Pump,Siemens,70.99806498985627,0.48891874397209123,48.058784732392304,44.72039775738894,103.37957528232118,6,0,Wear,0,Lubricated parts
2024-10-09,M002,Pump,Siemens,70.50324926853776,0.6731899467363003,49.24679639859238,46.61207991355564,116.19009287287301,21,0,None,0,Replaced filter
2024-10-10,M002,Pump,Siemens,73.45385858453093,0.2801307187770835,56.59817831121859,43.75095050157877,103.18796691158934,19,0,Leak,0,Lubricated parts
2024-10-11,M002,Pump,Siemens,79.42720275192643,0.5996350987590784,44.23969169867531,47.04363467487287,118.2995966975421,23,0,Leak,0,Lubricated parts
2024-10-12,M002,Pump,Siemens,76.12066375178239,0.4824621544101309,52.45752823623392,44.95355719216092,103.06981072686237,17,0,Wear,0,Lubricated parts
2024-10-13,M002,Pump,Siemens,76.95922148354278,0.6869269283216242,56.39311944025574,48.268134439934826,106.75409118931042,15,0,None,0,Checked pressure
2024-10-14,M002,Pump,Siemens,73.67356855740876,0.484008397716456,54.68252058365244,36.45940302695935,126.37694887963902,14,0,None,0,Lubricated parts
2024-10-15,M002,Pump,Siemens,84.72774396625016,0.5117858652247548,49.00166786931301,36.46412637234565,103.2456753487414,23,0,None,0,Lubricated parts
2024-10-16,M002,Pump,Siemens,73.73896030680285,0.549406391897552,35.72686668547804,40.715740674361,88.73946039088949,17,0,Wear,0,Lubricated parts
2024-10-17,M002,Pump,Siemens,66.99242447273782,0.3735575080382436,52.6188860577934,51.15280214434603,101.78655481012913,14,1,Wear,0,Replaced filter
2024-10-18,M002,Pump,Siemens,79.35084397966274,0.6856647436561955,47.591170144532626,46.62229302176259,81.96137207437636,21,0,Overheat,0,Replaced filter
2024-10-19,M002,Pump,Siemens,74.23610363733167,0.4852480435381944,48.448156082093526,41.99425931702009,102.65198635948302,22,0,None,0,Lubricated parts
2024-10-20,M002,Pump,Siemens,68.53684704230656,0.4148836859750294,40.44894035606765,44.57590162670129,115.1011067993041,7,0,Leak,1,Replaced filter
2024-10-21,M002,Pump,Siemens,75.25210867540082,0.345688177205713,50.821473826852845,55.981115710763994,104.9298645851446,22,0,None,0,Lubricated parts
2024-10-22,M002,Pump,Siemens,74.42482246994537,0.5216296458401871,52.87839761267729,40.105760808383266,97.04605381300837,13,0,Leak,1,None
2024-10-23,M002,Pump,Siemens,67.4963897145819,0.37537359860655695,40.56234048495937,42.01791240703341,119.5085180236793,20,0,Overheat,0,Lubricated parts
2024-10-24,M002,Pump,Siemens,77.71107034897032,0.36414259847425257,44.60131839362076,34.89100680019026,98.98719281298467,22,0,None,0,Checked pressure
2024-10-25,M002,Pump,Siemens,97.10890992800782,0.5352689539822612,47.763702045585816,51.74791619523499,99.20472732291802,6,0,Wear,0,Replaced filter
2024-10-26,M002,Pump,Siemens,51.063158482658714,0.4860949680212801,56.02547826725014,42.78788505378215,96.58825419329989,14,0,Overheat,0,Replaced filter
2024-10-27,M002,Pump,Siemens,80.39654595253964,0.464848819810072,51.27914824217197,42.562240589777616,109.09196351699522,14,0,Wear,0,None
2024-10-28,M002,Pump,Siemens,67.00714286133729,0.4775617890108663,55.10550786453054,35.899260890020855,94.85513896642577,20,0,Leak,0,Checked pressure
2024-10-29,M002,Pump,Siemens,76.01685395447298,0.5105653825026062,56.97312694105588,39.77392818839645,96.03604479823545,13,1,None,0,Replaced filter
2024-10-30,M002,Pump,Siemens,73.31034793337489,0.48349926386336584,55.413417584918406,50.70156707501304,124.98867386165787,14,0,None,0,Replaced filter
2024-10-31,M002,Pump,Siemens,54.365968475205456,0.46826495077574654,54.70590933209985,45.95948867936518,119.48342644789813,6,0,Overheat,0,Replaced filter
2024-11-01,M002,Pump,Siemens,85.25109152581774,0.4550218396073056,50.7666433106859,54.710948063468855,80.63204711267761,11,0,None,0,Replaced filter
2024-11-02,M002,Pump,Siemens,81.49430466203063,0.5581778959718889,47.94936877407622,46.42237814732236,110.35128916176733,9,0,Leak,1,Replaced filter
2024-11-03,M002,Pump,Siemens,79.4556458127749,0.49975201688768395,55.58094032216924,39.78730276258558,90.96936760903995,20,1,Leak,0,Lubricated parts
2024-11-04,M002,Pump,Siemens,105.92641278462682,0.35355577665863325,43.9353752877493,49.34775553323895,98.6697811935991,11,0,None,0,Replaced filter
2024-11-05,M002,Pump,Siemens,83.49202309262218,0.4593757551130472,46.915845614388644,47.87952218466168,98.50568513988911,6,1,Wear,0,Lubricated parts
2024-11-06,M002,Pump,Siemens,72.61728962193749,0.375895787879636,57.293197242515525,44.09181767851462,116.57142464927699,10,0,None,1,None
2024-11-07,M002,Pump,Siemens,86.05613112948723,0.5487305237044995,55.359649326058985,40.60358608794006,103.4859511986098,11,0,None,0,Replaced filter
2024-11-08,M002,Pump,Siemens,87.03536581906693,0.5343233798400076,49.42152896945731,50.69806470286722,93.0568118956117,21,0,None,1,Checked pressure
2024-11-09,M002,Pump,Siemens,59.7016709179673,0.5573472986945206,53.64117914544224,39.666719334710955,111.023754206706,12,0,None,0,Replaced filter
2024-11-10,M002,Pump,Siemens,79.29132861522295,0.42832911710829785,55.50130801615485,44.9103225971243,100.07593935378124,10,0,None,0,Lubricated parts
2024-11-11,M002,Pump,Siemens,92.28879887396687,0.4787498635308835,55.89474199618334,47.983793231509246,79.76346021987833,19,0,None,0,None
2024-11-12,M002,Pump,Siemens,71.0314295508468,0.3753221752162135,49.346730155189434,47.828868498360315,100.7226190097399,20,0,None,0,Lubricated parts
2024-11-13,M002,Pump,Siemens,64.34664305880744,0.34484877509410705,53.31025917379237,50.94298411543504,118.4936214138638,9,0,None,0,Checked pressure
2024-11-14,M002,Pump,Siemens,85.54731334981795,0.4209939127402047,46.53649181685811,45.98144583907381,78.5595987432533,7,0,Leak,0,Replaced filter
2024-11-15,M002,Pump,Siemens,76.7562030822576,0.60674169530324,52.76849962628424,44.83479543963361,120.60959436462512,20,0,Overheat,0,Replaced filter
2024-11-16,M002,Pump,Siemens,81.55971464959642,0.5690266399172919,52.754132910880614,38.587112292214776,99.7697754156459,14,0,Wear,1,Replaced filter
2024-11-17,M002,Pump,Siemens,68.66571035802848,0.3763479663653328,53.377549988398926,47.35931169015504,91.17034601553225,15,0,Wear,1,None
2024-11-18,M002,Pump,Siemens,58.346909213223626,0.4708478689082504,48.91797789520068,46.351031456191556,86.74812695843,22,0,Overheat,0,Lubricated parts
2024-11-19,M002,Pump,Siemens,80.4403785677378,0.5834492720704602,40.80733438755131,56.99249303346615,126.74103892486018,9,0,Overheat,0,Replaced filter
2024-11-20,M002,Pump,Siemens,88.46643431434481,0.37387881481476903,59.86405377359045,47.07588301161536,110.33890789068391,11,0,Overheat,0,Lubricated parts
2024-11-21,M002,Pump,Siemens,89.67071635043315,0.4772370738515197,44.56159061731164,39.742236568873594,94.74346625916274,20,0,None,1,Checked pressure
2024-11-22,M002,Pump,Siemens,82.4245891359262,0.4362412457924036,51.08341559482143,43.48324966261433,97.81133748264374,16,0,Leak,0,Lubricated parts
2024-11-23,M002,Pump,Siemens,82.6624297504051,0.48848633965087024,45.44161769599058,48.18584535350752,86.61793344495621,8,0,Leak,1,Checked pressure
2024-11-24,M002,Pump,Siemens,65.41023756465552,0.5872918347333287,57.24926759886675,37.86938815619412,102.78298979127831,20,0,None,1,Replaced filter
2024-11-25,M002,Pump,Siemens,71.95077787642673,0.5098818038928824,47.183051675194974,44.23557940369531,92.50223155715894,5,1,None,0,Checked pressure
2024-11-26,M002,Pump,Siemens,69.0358859203112,0.4700818227572566,54.044596346963594,42.07772354074781,92.50642310577223,6,1,None,0,Replaced filter
2024-11-27,M002,Pump,Siemens,72.78463402416261,0.4661315675901403,49.139278631457636,48.62764186518993,101.36671871162882,22,0,Wear,0,Checked pressure
2024-11-28,M002,Pump,Siemens,75.00221516396999,0.6651449830275243,51.12393451366079,39.91332574405002,109.64415005616203,10,0,Wear,1,Lubricated parts
2024-11-29,M002,Pump,Siemens,78.62542570136438,0.663506639452752,56.55846724636331,39.53929203285634,97.46323922457618,12,0,None,0,Lubricated parts
2024-11-30,M002,Pump,Siemens,64.72402248587571,0.4514105175874618,54.47519590319378,46.42911745201994,109.39674248027902,15,0,Overheat,0,Replaced filter
2024-12-01,M002,Pump,Siemens,87.4291338240013,0.38287838266227303,61.369705193386004,43.80203837673145,100.08763484885367,11,0,Overheat,1,Replaced filter
2024-12-02,M002,Pump,Siemens,74.59157032483918,0.5168209014684056,47.54889203992355,39.67533355420931,92.59682429252496,21,0,Leak,1,Checked pressure
2024-12-03,M002,Pump,Siemens,73.97175869520055,0.4320769346807045,35.428720050915295,47.61611592868517,87.79679310056024,20,0,Wear,0,Replaced filter
2024-12-04,M002,Pump,Siemens,82.06388400302224,0.45998591582141757,57.90270920304185,48.39229576505919,92.81109584830376,10,0,Wear,0,None
2024-12-05,M002,Pump,Siemens,77.04068702274982,0.5781186194802392,51.34309355207914,39.15053487187356,98.5486238081169,17,0,Overheat,0,Replaced filter
2024-12-06,M002,Pump,Siemens,86.67931662953907,0.4895157775901237,48.526037746137355,40.31653260094734,113.2857947142146,23,0,None,0,Checked pressure
2024-12-07,M002,Pump,Siemens,60.688037774213726,0.5822782780834003,45.18674494040512,48.4638451592443,111.05833066294713,22,0,Wear,0,Lubricated parts
2024-12-08,M002,Pump,Siemens,76.79628599455005,0.3493758614373691,51.989260038846595,50.083148374431545,97.96176874879427,21,1,Leak,0,Replaced filter
2024-12-09,M002,Pump,Siemens,81.47098393305808,0.5951306244299484,52.63448961832897,44.0456389022341,98.0180432362028,18,0,Overheat,0,Checked pressure
2024-12-10,M002,Pump,Siemens,77.5110659900152,0.5809718265087844,49.612096041987435,45.370146761706195,94.48542691644921,17,0,None,0,Replaced filter
2024-12-11,M002,Pump,Siemens,75.24103226477348,0.44500497805595235,53.04925771899808,47.47362590226998,100.44407212786356,9,0,None,0,Replaced filter
2024-12-12,M002,Pump,Siemens,98.88371992870438,0.6184256645196173,53.61413447492756,45.55899579101694,110.07157200596669,9,1,None,0,None
2024-12-13,M002,Pump,Siemens,80.17994776391451,0.41871209691006067,51.81642694941988,41.383274156282674,106.62781886020962,13,0,None,0,None
2024-12-14,M002,Pump,Siemens,64.1592951509577,0.5357722769472242,50.11051374924928,47.7821085272927,101.93352779598315,17,0,Overheat,0,None
2024-12-15,M002,Pump,Siemens,68.4889710298593,0.5667522112702341,45.83248980141231,45.31631577402043,111.10173940938103,20,0,Wear,1,None
2024-12-16,M002,Pump,Siemens,80.84683281917921,0.46297744081336456,51.958882611734715,41.695696188865725,102.50692416022753,22,0,Overheat,0,Lubricated parts
2024-12-17,M002,Pump,Siemens,66.88025847706524,0.5709536170726441,53.08875089043642,38.46197759659824,81.70444953567537,9,0,Wear,0,Checked pressure
2024-12-18,M002,Pump,Siemens,70.95754400802771,0.5265462659495728,56.803380180538525,45.13276676899734,100.22857509845123,21,0,Wear,0,Checked pressure
2024-12-19,M002,Pump,Siemens,82.37512893622852,0.6083212821931901,47.18026068444286,42.78339614861905,98.3906364520093,12,0,Leak,0,Lubricated parts
2024-12-20,M002,Pump,Siemens,82.30958976376216,0.4349340172631616,39.54848550573422,44.14870876602047,97.34395439713894,15,0,Overheat,0,Lubricated parts
2024-12-21,M002,Pump,Siemens,71.00121761331629,0.4948131136230098,49.31834578767158,55.74776631866405,118.3348457717698,16,0,None,0,Replaced filter
2024-12-22,M002,Pump,Siemens,74.89322135733356,0.36432619327438076,54.76500796382991,40.378537705720674,102.2435555774313,10,0,None,0,Lubricated parts
2024-12-23,M002,Pump,Siemens,69.20926899080597,0.5659451241113611,45.9802579263626,46.53672808353985,97.52247581760291,18,0,Wear,0,Replaced filter
2024-12-24,M002,Pump,Siemens,76.43793750952676,0.3259582208763008,47.66285643120858,43.350797116958255,102.20472320772683,22,0,None,0,Lubricated parts
2024-12-25,M002,Pump,Siemens,65.037279037298,0.35733241047796604,50.67206263951138,43.70012005665883,91.3069545879246,15,0,None,0,Lubricated parts
2024-12-26,M002,Pump,Siemens,70.31503886639685,0.4241234742064625,56.75426165349503,41.731604296812904,91.9362307088195,6,0,None,0,Replaced filter
2024-12-27,M002,Pump,Siemens,75.75694940005093,0.5111326498506311,55.922077306620366,46.914005991506755,99.77181239269652,12,0,None,0,Lubricated parts
2024-12-28,M002,Pump,Siemens,98.3801140420633,0.47640300849539,50.55133759292328,48.0838054658649,93.6349463735047,18,0,None,0,Checked pressure
